scenario,year,segment,region,units,asp_usd_per_mL,volume_L,TAM_usd,TAM_addressable_usd,TAM_addressable_L,SAM_naive_usd,cum_adoption,SAM_adjusted_usd,SAM_adjusted_L,SOM_pre_efficacy_usd,SOM_usd,SOM_L
bear,2030,clinical_dx_pdo,Korea,881.17,35.4,2.2029,77984.0,35093.0,0.9913,35093.0,0.1071,2067.0,0.0584,103.0,62.0,0.0018
bear,2030,clinical_dx_pdo,RoW,704.94,31.467,1.7623,55455.0,24955.0,0.7931,24955.0,0.1071,1470.0,0.0467,73.0,44.0,0.0014
bear,2030,regenerative_gmp,US,3.05,95.749,0.6104,58441.0,58441.0,0.6104,58441.0,0.6178,19858.0,0.2074,1986.0,1191.0,0.0124
bear,2030,regenerative_gmp,EU,2.44,95.749,0.4883,46753.0,46753.0,0.4883,46753.0,0.6178,15887.0,0.1659,1589.0,953.0,0.01
bear,2030,regenerative_gmp,China,1.22,42.273,0.2441,10321.0,10321.0,0.2441,10321.0,0.6178,3507.0,0.083,351.0,210.0,0.005
bear,2030,regenerative_gmp,Japan,4.88,90.962,0.9766,88830.0,88830.0,0.9766,88830.0,0.6178,30184.0,0.3318,3018.0,1811.0,0.0199
bear,2030,regenerative_gmp,Korea,0.61,86.174,0.1221,10519.0,10519.0,0.1221,10519.0,0.6178,3574.0,0.0415,357.0,214.0,0.0025
bear,2030,regenerative_gmp,RoW,0.0,76.599,0.0,0.0,0.0,0.0,0.0,0.6178,0.0,0.0,0.0,0.0,0.0
bear,2031,academic_ruo,US,1317.44,37.76,171.2677,6467110.0,3944937.0,104.4733,3944937.0,0.227,492473.0,13.0421,24624.0,14774.0,0.3913
bear,2031,academic_ruo,EU,1452.69,37.76,188.8494,7130999.0,4349909.0,115.1982,4349909.0,0.227,543028.0,14.381,27151.0,16291.0,0.4314
bear,2031,academic_ruo,China,1882.06,16.671,244.6682,4078899.0,2488128.0,149.2476,2488128.0,0.227,310610.0,18.6316,15530.0,9318.0,0.5589
bear,2031,academic_ruo,Japan,303.59,35.872,39.4666,1415754.0,863610.0,24.0746,863610.0,0.227,107810.0,3.0054,5391.0,3234.0,0.0902
bear,2031,academic_ruo,Korea,272.38,33.984,35.4093,1203356.0,734047.0,21.5997,734047.0,0.227,91636.0,2.6964,4582.0,2749.0,0.0809
bear,2031,academic_ruo,RoW,1100.87,30.208,143.1125,4323168.0,2637133.0,87.2986,2637133.0,0.227,329211.0,10.8981,16461.0,9876.0,0.3269
bear,2031,pharma_preclinical_nam,US,770.95,32.096,254.4125,8165674.0,4491121.0,139.9269,4491121.0,0.3017,745287.0,23.2204,37264.0,22359.0,0.6966
bear,2031,pharma_preclinical_nam,EU,428.3,32.096,141.3403,4536486.0,2495067.0,77.7371,2495067.0,0.3017,414048.0,12.9002,20702.0,12421.0,0.387
bear,2031,pharma_preclinical_nam,China,256.98,14.17,84.8042,1201715.0,660943.0,46.6423,660943.0,0.3017,109681.0,7.7401,5484.0,3290.0,0.2322
bear,2031,pharma_preclinical_nam,Japan,119.93,30.491,39.5753,1206705.0,663688.0,21.7664,663688.0,0.3017,110137.0,3.6121,5507.0,3304.0,0.1084
bear,2031,pharma_preclinical_nam,Korea,51.4,28.887,16.9608,489940.0,269467.0,9.3285,269467.0,0.3017,44717.0,1.548,2236.0,1342.0,0.0464
bear,2031,pharma_preclinical_nam,RoW,85.66,25.677,28.2681,725838.0,399211.0,15.5474,399211.0,0.3017,66248.0,2.58,3312.0,1987.0,0.0774
bear,2031,organoid_cro_biobank,US,80.68,28.32,145.2307,4112960.0,2056480.0,72.6154,2056480.0,0.1082,122353.0,4.3203,6118.0,3671.0,0.1296
bear,2031,organoid_cro_biobank,EU,40.34,28.32,72.6154,2056480.0,1028240.0,36.3077,1028240.0,0.1082,61176.0,2.1602,3059.0,1835.0,0.0648
bear,2031,organoid_cro_biobank,China,44.38,12.503,79.8769,998730.0,499365.0,39.9385,499365.0,0.1082,29710.0,2.3762,1486.0,891.0,0.0713
bear,2031,organoid_cro_biobank,Japan,12.1,26.904,21.7846,586097.0,293048.0,10.8923,293048.0,0.1082,17435.0,0.6481,872.0,523.0,0.0194
bear,2031,organoid_cro_biobank,Korea,10.09,25.488,18.1538,462708.0,231354.0,9.0769,231354.0,0.1082,13765.0,0.54,688.0,413.0,0.0162
bear,2031,organoid_cro_biobank,RoW,14.12,22.656,25.4154,575814.0,287907.0,12.7077,287907.0,0.1082,17129.0,0.7561,856.0,514.0,0.0227
bear,2031,clinical_dx_pdo,US,4758.32,37.76,11.8958,449188.0,202135.0,5.3531,202135.0,0.1271,14130.0,0.3742,706.0,424.0,0.0112
bear,2031,clinical_dx_pdo,EU,2854.99,37.76,7.1375,269513.0,121281.0,3.2119,121281.0,0.1271,8478.0,0.2245,424.0,254.0,0.0067
bear,2031,clinical_dx_pdo,China,8564.98,16.671,21.4125,356970.0,160637.0,9.6356,160637.0,0.1271,11229.0,0.6735,561.0,337.0,0.0202
bear,2031,clinical_dx_pdo,Japan,1142.0,35.872,2.855,102415.0,46087.0,1.2847,46087.0,0.1271,3222.0,0.0898,161.0,97.0,0.0027
bear,2031,clinical_dx_pdo,Korea,951.66,33.984,2.3792,80854.0,36384.0,1.0706,36384.0,0.1271,2543.0,0.0748,127.0,76.0,0.0022
bear,2031,clinical_dx_pdo,RoW,761.33,30.208,1.9033,57496.0,25873.0,0.8565,25873.0,0.1271,1809.0,0.0599,90.0,54.0,0.0018
bear,2031,regenerative_gmp,US,3.81,91.919,0.7629,70129.0,70129.0,0.7629,70129.0,0.6847,26409.0,0.2873,2641.0,1585.0,0.0172
bear,2031,regenerative_gmp,EU,3.05,91.919,0.6104,56103.0,56103.0,0.6104,56103.0,0.6847,21128.0,0.2298,2113.0,1268.0,0.0138
bear,2031,regenerative_gmp,China,1.53,40.582,0.3052,12385.0,12385.0,0.3052,12385.0,0.6847,4664.0,0.1149,466.0,280.0,0.0069
bear,2031,regenerative_gmp,Japan,6.1,87.323,1.2207,106596.0,106596.0,1.2207,106596.0,0.6847,40142.0,0.4597,4014.0,2409.0,0.0276
bear,2031,regenerative_gmp,Korea,0.76,82.727,0.1526,12623.0,12623.0,0.1526,12623.0,0.6847,4754.0,0.0575,475.0,285.0,0.0034
bear,2031,regenerative_gmp,RoW,0.0,73.535,0.0,0.0,0.0,0.0,0.0,0.6847,0.0,0.0,0.0,0.0,0.0
bear,2032,academic_ruo,US,1343.79,36.25,174.6931,6332595.0,3862883.0,106.5628,3862883.0,0.2594,551209.0,15.2058,27560.0,16536.0,0.4562
bear,2032,academic_ruo,EU,1481.74,36.25,192.6264,6982674.0,4259431.0,117.5021,4259431.0,0.2594,607794.0,16.7668,30390.0,18234.0,0.503
bear,2032,academic_ruo,China,1919.7,16.004,249.5616,3994058.0,2436375.0,152.2326,2436375.0,0.2594,347655.0,21.7226,17383.0,10430.0,0.6517
bear,2032,academic_ruo,Japan,309.66,34.437,40.2559,1386306.0,845647.0,24.5561,845647.0,0.2594,120668.0,3.504,6033.0,3620.0,0.1051
bear,2032,academic_ruo,Korea,277.83,32.625,36.1175,1178326.0,718779.0,22.0316,718779.0,0.2594,102565.0,3.1438,5128.0,3077.0,0.0943
bear,2032,academic_ruo,RoW,1122.88,29.0,145.9747,4233246.0,2582280.0,89.0446,2582280.0,0.2594,368475.0,12.7061,18424.0,11054.0,0.3812
bear,2032,pharma_preclinical_nam,US,888.38,30.812,293.1658,9033127.0,4968220.0,161.2412,4968220.0,0.3423,935318.0,30.3553,46766.0,28060.0,0.9107
bear,2032,pharma_preclinical_nam,EU,493.55,30.812,162.8699,5018404.0,2760122.0,89.5784,2760122.0,0.3423,519621.0,16.8641,25981.0,15589.0,0.5059
bear,2032,pharma_preclinical_nam,China,296.13,13.604,97.7219,1329375.0,731156.0,53.7471,731156.0,0.3423,137648.0,10.1184,6882.0,4129.0,0.3036
bear,2032,pharma_preclinical_nam,Japan,138.19,29.272,45.6036,1334895.0,734192.0,25.082,734192.0,0.3423,138219.0,4.7219,6911.0,4147.0,0.1417
bear,2032,pharma_preclinical_nam,Korea,59.23,27.731,19.5444,541988.0,298093.0,10.7494,298093.0,0.3423,56119.0,2.0237,2806.0,1684.0,0.0607
bear,2032,pharma_preclinical_nam,RoW,98.71,24.65,32.574,802945.0,441620.0,17.9157,441620.0,0.3423,83139.0,3.3728,4157.0,2494.0,0.1012
bear,2032,organoid_cro_biobank,US,83.91,27.187,151.04,4106379.0,2053190.0,75.52,2053190.0,0.125,141191.0,5.1933,7060.0,4236.0,0.1558
bear,2032,organoid_cro_biobank,EU,41.96,27.187,75.52,2053190.0,1026595.0,37.76,1026595.0,0.125,70596.0,2.5966,3530.0,2118.0,0.0779
bear,2032,organoid_cro_biobank,China,46.15,12.003,83.072,997132.0,498566.0,41.536,498566.0,0.125,34285.0,2.8563,1714.0,1029.0,0.0857
bear,2032,organoid_cro_biobank,Japan,12.59,25.828,22.656,585159.0,292580.0,11.328,292580.0,0.125,20120.0,0.779,1006.0,604.0,0.0234
bear,2032,organoid_cro_biobank,Korea,10.49,24.469,18.88,461968.0,230984.0,9.44,230984.0,0.125,15884.0,0.6492,794.0,477.0,0.0195
bear,2032,organoid_cro_biobank,RoW,14.68,21.75,26.432,574893.0,287447.0,13.216,287447.0,0.125,19767.0,0.9088,988.0,593.0,0.0273
bear,2032,clinical_dx_pdo,US,5138.99,36.25,12.8475,465719.0,209573.0,5.7814,209573.0,0.1466,16903.0,0.4663,845.0,507.0,0.014
bear,2032,clinical_dx_pdo,EU,3083.39,36.25,7.7085,279431.0,125744.0,3.4688,125744.0,0.1466,10142.0,0.2798,507.0,304.0,0.0084
bear,2032,clinical_dx_pdo,China,9250.18,16.004,23.1254,370107.0,166548.0,10.4065,166548.0,0.1466,13433.0,0.8393,672.0,403.0,0.0252
bear,2032,clinical_dx_pdo,Japan,1233.36,34.437,3.0834,106184.0,47783.0,1.3875,47783.0,0.1466,3854.0,0.1119,193.0,116.0,0.0034
bear,2032,clinical_dx_pdo,Korea,1027.8,32.625,2.5695,83829.0,37723.0,1.1563,37723.0,0.1466,3043.0,0.0933,152.0,91.0,0.0028
bear,2032,clinical_dx_pdo,RoW,822.24,29.0,2.0556,59612.0,26825.0,0.925,26825.0,0.1466,2164.0,0.0746,108.0,65.0,0.0022
bear,2032,regenerative_gmp,US,4.77,88.242,0.9537,84155.0,84155.0,0.9537,84155.0,0.7399,34245.0,0.3881,3425.0,2055.0,0.0233
bear,2032,regenerative_gmp,EU,3.81,88.242,0.7629,67324.0,67324.0,0.7629,67324.0,0.7399,27396.0,0.3105,2740.0,1644.0,0.0186
bear,2032,regenerative_gmp,China,1.91,38.959,0.3815,14862.0,14862.0,0.3815,14862.0,0.7399,6048.0,0.1552,605.0,363.0,0.0093
bear,2032,regenerative_gmp,Japan,7.63,83.83,1.5259,127915.0,127915.0,1.5259,127915.0,0.7399,52053.0,0.6209,5205.0,3123.0,0.0373
bear,2032,regenerative_gmp,Korea,0.95,79.418,0.1907,15148.0,15148.0,0.1907,15148.0,0.7399,6164.0,0.0776,616.0,370.0,0.0047
bear,2032,regenerative_gmp,RoW,0.0,70.594,0.0,0.0,0.0,0.0,0.0,0.7399,0.0,0.0,0.0,0.0,0.0
bear,2033,academic_ruo,US,1370.67,34.8,178.187,6200877.0,3782535.0,108.694,3782535.0,0.2905,604451.0,17.3694,30223.0,18134.0,0.5211
bear,2033,academic_ruo,EU,1511.38,34.8,196.4789,6837435.0,4170835.0,119.8522,4170835.0,0.2905,666501.0,19.1524,33325.0,19995.0,0.5746
bear,2033,academic_ruo,China,1958.1,15.364,254.5528,3910981.0,2385699.0,155.2772,2385699.0,0.2905,381236.0,24.8134,19062.0,11437.0,0.7444
bear,2033,academic_ruo,Japan,315.85,33.06,41.061,1357471.0,828057.0,25.0472,828057.0,0.2905,132324.0,4.0026,6616.0,3970.0,0.1201
bear,2033,academic_ruo,Korea,283.38,31.32,36.8398,1153817.0,703828.0,22.4723,703828.0,0.2905,112472.0,3.5911,5624.0,3374.0,0.1077
bear,2033,academic_ruo,RoW,1145.34,27.84,148.8942,4145195.0,2528569.0,90.8255,2528569.0,0.2905,404066.0,14.514,20203.0,12122.0,0.4354
bear,2033,pharma_preclinical_nam,US,1023.7,29.58,337.8221,9992731.0,5496002.0,185.8022,5496002.0,0.3805,1150188.0,38.8842,57509.0,34506.0,1.1665
bear,2033,pharma_preclinical_nam,EU,568.72,29.58,187.679,5551517.0,3053334.0,103.2234,3053334.0,0.3805,638994.0,21.6023,31950.0,19170.0,0.6481
bear,2033,pharma_preclinical_nam,China,341.23,13.06,112.6074,1470597.0,808828.0,61.9341,808828.0,0.3805,169269.0,12.9614,8463.0,5078.0,0.3888
bear,2033,pharma_preclinical_nam,Japan,159.24,28.101,52.5501,1476704.0,812187.0,28.9026,812187.0,0.3805,169972.0,6.0486,8499.0,5099.0,0.1815
bear,2033,pharma_preclinical_nam,Korea,68.25,26.622,22.5215,599564.0,329760.0,12.3868,329760.0,0.3805,69011.0,2.5923,3451.0,2070.0,0.0778
bear,2033,pharma_preclinical_nam,RoW,113.74,23.664,37.5358,888243.0,488533.0,20.6447,488533.0,0.3805,102239.0,4.3205,5112.0,3067.0,0.1296
bear,2033,organoid_cro_biobank,US,87.27,26.1,157.0816,4099809.0,2049905.0,78.5408,2049905.0,0.1416,159610.0,6.1153,7980.0,4788.0,0.1835
bear,2033,organoid_cro_biobank,EU,43.63,26.1,78.5408,2049905.0,1024952.0,39.2704,1024952.0,0.1416,79805.0,3.0577,3990.0,2394.0,0.0917
bear,2033,organoid_cro_biobank,China,48.0,11.523,86.3949,995536.0,497768.0,43.1974,497768.0,0.1416,38757.0,3.3634,1938.0,1163.0,0.1009
bear,2033,organoid_cro_biobank,Japan,13.09,24.795,23.5622,584223.0,292111.0,11.7811,292111.0,0.1416,22744.0,0.9173,1137.0,682.0,0.0275
bear,2033,organoid_cro_biobank,Korea,10.91,23.49,19.6352,461229.0,230614.0,9.8176,230614.0,0.1416,17956.0,0.7644,898.0,539.0,0.0229
bear,2033,organoid_cro_biobank,RoW,15.27,20.88,27.4893,573973.0,286987.0,13.7446,286987.0,0.1416,22345.0,1.0702,1117.0,670.0,0.0321
bear,2033,clinical_dx_pdo,US,5550.11,34.8,13.8753,482857.0,217286.0,6.2439,217286.0,0.1658,19810.0,0.5693,990.0,594.0,0.0171
bear,2033,clinical_dx_pdo,EU,3330.06,34.8,8.3252,289714.0,130371.0,3.7463,130371.0,0.1658,11886.0,0.3416,594.0,357.0,0.0102
bear,2033,clinical_dx_pdo,China,9990.19,15.364,24.9755,383726.0,172677.0,11.239,172677.0,0.1658,15743.0,1.0247,787.0,472.0,0.0307
bear,2033,clinical_dx_pdo,Japan,1332.03,33.06,3.3301,110091.0,49541.0,1.4985,49541.0,0.1658,4517.0,0.1366,226.0,135.0,0.0041
bear,2033,clinical_dx_pdo,Korea,1110.02,31.32,2.7751,86914.0,39111.0,1.2488,39111.0,0.1658,3566.0,0.1139,178.0,107.0,0.0034
bear,2033,clinical_dx_pdo,RoW,888.02,27.84,2.22,61806.0,27813.0,0.999,27813.0,0.1658,2536.0,0.0911,127.0,76.0,0.0027
bear,2033,regenerative_gmp,US,5.96,84.713,1.1921,100986.0,100986.0,1.1921,100986.0,0.7854,43623.0,0.5149,4362.0,2617.0,0.0309
bear,2033,regenerative_gmp,EU,4.77,84.713,0.9537,80788.0,80788.0,0.9537,80788.0,0.7854,34898.0,0.412,3490.0,2094.0,0.0247
bear,2033,regenerative_gmp,China,2.38,37.401,0.4768,17834.0,17834.0,0.4768,17834.0,0.7854,7704.0,0.206,770.0,462.0,0.0124
bear,2033,regenerative_gmp,Japan,9.54,80.477,1.9073,153498.0,153498.0,1.9073,153498.0,0.7854,66306.0,0.8239,6631.0,3978.0,0.0494
bear,2033,regenerative_gmp,Korea,1.19,76.242,0.2384,18177.0,18177.0,0.2384,18177.0,0.7854,7852.0,0.103,785.0,471.0,0.0062
bear,2033,regenerative_gmp,RoW,0.0,67.77,0.0,0.0,0.0,0.0,0.0,0.7854,0.0,0.0,0.0,0.0,0.0
bear,2034,academic_ruo,US,1398.08,33.408,181.7507,6071898.0,3703858.0,110.8679,3703858.0,0.3203,652578.0,19.5337,32629.0,19577.0,0.586
bear,2034,academic_ruo,EU,1541.6,33.408,200.4085,6695216.0,4084082.0,122.2492,4084082.0,0.3203,719570.0,21.5389,35978.0,21587.0,0.6462
bear,2034,academic_ruo,China,1997.26,14.75,259.6439,3829633.0,2336076.0,158.3828,2336076.0,0.3203,411591.0,27.9053,20580.0,12348.0,0.8372
bear,2034,academic_ruo,Japan,322.17,31.737,41.8823,1329236.0,810834.0,25.5482,810834.0,0.3203,142860.0,4.5013,7143.0,4286.0,0.135
bear,2034,academic_ruo,Korea,289.05,30.067,37.5766,1129818.0,689189.0,22.9217,689189.0,0.3203,121427.0,4.0386,6071.0,3643.0,0.1212
bear,2034,academic_ruo,RoW,1168.25,26.726,151.8721,4058975.0,2475975.0,92.642,2475975.0,0.3203,436239.0,16.3225,21812.0,13087.0,0.4897
bear,2034,pharma_preclinical_nam,US,1179.64,28.397,389.2807,11054274.0,6079851.0,214.1044,6079851.0,0.4165,1392731.0,49.0456,69637.0,41782.0,1.4714
bear,2034,pharma_preclinical_nam,EU,655.35,28.397,216.2671,6141264.0,3377695.0,118.9469,3377695.0,0.4165,773740.0,27.2476,38687.0,23212.0,0.8174
bear,2034,pharma_preclinical_nam,China,393.21,12.537,129.7602,1626821.0,894751.0,71.3681,894751.0,0.4165,204964.0,16.3485,10248.0,6149.0,0.4905
bear,2034,pharma_preclinical_nam,Japan,183.5,26.977,60.5548,1633576.0,898467.0,33.3051,898467.0,0.4165,205815.0,7.6293,10291.0,6174.0,0.2289
bear,2034,pharma_preclinical_nam,Korea,78.64,25.557,25.952,663256.0,364791.0,14.2736,364791.0,0.4165,83564.0,3.2697,4178.0,2507.0,0.0981
bear,2034,pharma_preclinical_nam,RoW,131.07,22.717,43.2534,982602.0,540431.0,23.7894,540431.0,0.4165,123798.0,5.4495,6190.0,3714.0,0.1635
bear,2034,organoid_cro_biobank,US,90.76,25.056,163.3648,4093250.0,2046625.0,81.6824,2046625.0,0.1578,177617.0,7.0888,8881.0,5329.0,0.2127
bear,2034,organoid_cro_biobank,EU,45.38,25.056,81.6824,2046625.0,1023312.0,40.8412,1023312.0,0.1578,88809.0,3.5444,4440.0,2664.0,0.1063
bear,2034,organoid_cro_biobank,China,49.92,11.062,89.8507,993943.0,496972.0,44.9253,496972.0,0.1578,43130.0,3.8989,2156.0,1294.0,0.117
bear,2034,organoid_cro_biobank,Japan,13.61,23.803,24.5047,583288.0,291644.0,12.2524,291644.0,0.1578,25310.0,1.0633,1266.0,759.0,0.0319
bear,2034,organoid_cro_biobank,Korea,11.34,22.55,20.4206,460491.0,230245.0,10.2103,230245.0,0.1578,19982.0,0.8861,999.0,599.0,0.0266
bear,2034,organoid_cro_biobank,RoW,15.88,20.045,28.5888,573055.0,286527.0,14.2944,286527.0,0.1578,24866.0,1.2405,1243.0,746.0,0.0372
bear,2034,clinical_dx_pdo,US,5994.12,33.408,14.9853,500626.0,225282.0,6.7434,225282.0,0.1844,22854.0,0.6841,1143.0,686.0,0.0205
bear,2034,clinical_dx_pdo,EU,3596.47,33.408,8.9912,300376.0,135169.0,4.046,135169.0,0.1844,13713.0,0.4105,686.0,411.0,0.0123
bear,2034,clinical_dx_pdo,China,10789.41,14.75,26.9735,397848.0,179031.0,12.1381,179031.0,0.1844,18162.0,1.2314,908.0,545.0,0.0369
bear,2034,clinical_dx_pdo,Japan,1438.59,31.737,3.5965,114143.0,51364.0,1.6184,51364.0,0.1844,5211.0,0.1642,261.0,156.0,0.0049
bear,2034,clinical_dx_pdo,Korea,1198.82,30.067,2.9971,90113.0,40551.0,1.3487,40551.0,0.1844,4114.0,0.1368,206.0,123.0,0.0041
bear,2034,clinical_dx_pdo,RoW,959.06,26.726,2.3976,64080.0,28836.0,1.0789,28836.0,0.1844,2925.0,0.1095,146.0,88.0,0.0033
bear,2034,regenerative_gmp,US,7.45,81.324,1.4901,121183.0,121183.0,1.4901,121183.0,0.823,54850.0,0.6745,5485.0,3291.0,0.0405
bear,2034,regenerative_gmp,EU,5.96,81.324,1.1921,96946.0,96946.0,1.1921,96946.0,0.823,43880.0,0.5396,4388.0,2633.0,0.0324
bear,2034,regenerative_gmp,China,2.98,35.905,0.596,21401.0,21401.0,0.596,21401.0,0.823,9687.0,0.2698,969.0,581.0,0.0162
bear,2034,regenerative_gmp,Japan,11.92,77.258,2.3842,184198.0,184198.0,2.3842,184198.0,0.823,83372.0,1.0791,8337.0,5002.0,0.0647
bear,2034,regenerative_gmp,Korea,1.49,73.192,0.298,21813.0,21813.0,0.298,21813.0,0.823,9873.0,0.1349,987.0,592.0,0.0081
bear,2034,regenerative_gmp,RoW,0.0,65.059,0.0,0.0,0.0,0.0,0.0,0.823,0.0,0.0,0.0,0.0,0.0
bear,2035,academic_ruo,US,1426.04,32.072,185.3857,5945603.0,3626818.0,113.0853,3626818.0,0.3489,695946.0,21.6998,34797.0,20878.0,0.651
bear,2035,academic_ruo,EU,1572.44,32.072,204.4167,6555955.0,3999133.0,124.6942,3999133.0,0.3489,767389.0,23.9274,38369.0,23022.0,0.7178
bear,2035,academic_ruo,China,2037.21,14.16,264.8367,3749977.0,2287486.0,161.5504,2287486.0,0.3489,438943.0,30.9997,21947.0,13168.0,0.93
bear,2035,academic_ruo,Japan,328.61,30.468,42.7199,1301588.0,793968.0,26.0591,793968.0,0.3489,152354.0,5.0005,7618.0,4571.0,0.15
bear,2035,academic_ruo,Korea,294.83,28.864,38.3281,1106317.0,674854.0,23.3802,674854.0,0.3489,129497.0,4.4864,6475.0,3885.0,0.1346
bear,2035,academic_ruo,RoW,1191.61,25.657,154.9095,3974548.0,2424474.0,94.4948,2424474.0,0.3489,465230.0,18.1325,23261.0,13957.0,0.544
bear,2035,pharma_preclinical_nam,US,1359.33,27.261,448.5778,12228588.0,6725723.0,246.7178,6725723.0,0.4504,1666090.0,61.1167,83305.0,49983.0,1.8335
bear,2035,pharma_preclinical_nam,EU,755.18,27.261,249.2099,6793660.0,3736513.0,137.0654,3736513.0,0.4504,925606.0,33.9537,46280.0,27768.0,1.0186
bear,2035,pharma_preclinical_nam,China,453.11,12.036,149.5259,1799641.0,989802.0,82.2393,989802.0,0.4504,245193.0,20.3722,12260.0,7356.0,0.6112
bear,2035,pharma_preclinical_nam,Japan,211.45,25.898,69.7788,1807114.0,993912.0,38.3783,993912.0,0.4504,246211.0,9.507,12311.0,7386.0,0.2852
bear,2035,pharma_preclinical_nam,Korea,90.62,24.535,29.9052,733715.0,403543.0,16.4479,403543.0,0.4504,99965.0,4.0744,4998.0,2999.0,0.1222
bear,2035,pharma_preclinical_nam,RoW,151.04,21.809,49.842,1086986.0,597842.0,27.4131,597842.0,0.4504,148097.0,6.7907,7405.0,4443.0,0.2037
bear,2035,organoid_cro_biobank,US,94.39,24.054,169.8994,4086700.0,2043350.0,84.9497,2043350.0,0.1737,195222.0,8.1161,9761.0,5857.0,0.2435
bear,2035,organoid_cro_biobank,EU,47.19,24.054,84.9497,2043350.0,1021675.0,42.4749,1021675.0,0.1737,97611.0,4.0581,4881.0,2928.0,0.1217
bear,2035,organoid_cro_biobank,China,51.91,10.62,93.4447,992353.0,496177.0,46.7223,496177.0,0.1737,47405.0,4.4639,2370.0,1422.0,0.1339
bear,2035,organoid_cro_biobank,Japan,14.16,22.851,25.4849,582355.0,291177.0,12.7425,291177.0,0.1737,27819.0,1.2174,1391.0,835.0,0.0365
bear,2035,organoid_cro_biobank,Korea,11.8,21.648,21.2374,459754.0,229877.0,10.6187,229877.0,0.1737,21962.0,1.0145,1098.0,659.0,0.0304
bear,2035,organoid_cro_biobank,RoW,16.52,19.243,29.7324,572138.0,286069.0,14.8662,286069.0,0.1737,27331.0,1.4203,1367.0,820.0,0.0426
bear,2035,clinical_dx_pdo,US,6473.65,32.072,16.1841,519049.0,233572.0,7.2829,233572.0,0.2027,26042.0,0.812,1302.0,781.0,0.0244
bear,2035,clinical_dx_pdo,EU,3884.19,32.072,9.7105,311430.0,140143.0,4.3697,140143.0,0.2027,15625.0,0.4872,781.0,469.0,0.0146
bear,2035,clinical_dx_pdo,China,11652.56,14.16,29.1314,412488.0,185620.0,13.1091,185620.0,0.2027,20696.0,1.4616,1035.0,621.0,0.0438
bear,2035,clinical_dx_pdo,Japan,1553.67,30.468,3.8842,118343.0,53254.0,1.7479,53254.0,0.2027,5938.0,0.1949,297.0,178.0,0.0058
bear,2035,clinical_dx_pdo,Korea,1294.73,28.864,3.2368,93429.0,42043.0,1.4566,42043.0,0.2027,4688.0,0.1624,234.0,141.0,0.0049
bear,2035,clinical_dx_pdo,RoW,1035.78,25.657,2.5895,66438.0,29897.0,1.1653,29897.0,0.2027,3333.0,0.1299,167.0,100.0,0.0039
bear,2035,regenerative_gmp,US,9.31,78.071,1.8626,145419.0,145419.0,1.8626,145419.0,0.8539,68298.0,0.8748,6830.0,4098.0,0.0525
bear,2035,regenerative_gmp,EU,7.45,78.071,1.4901,116335.0,116335.0,1.4901,116335.0,0.8539,54639.0,0.6999,5464.0,3278.0,0.042
bear,2035,regenerative_gmp,China,3.73,34.468,0.7451,25681.0,25681.0,0.7451,25681.0,0.8539,12061.0,0.3499,1206.0,724.0,0.021
bear,2035,regenerative_gmp,Japan,14.9,74.168,2.9802,221037.0,221037.0,2.9802,221037.0,0.8539,103813.0,1.3997,10381.0,6229.0,0.084
bear,2035,regenerative_gmp,Korea,1.86,70.264,0.3725,26175.0,26175.0,0.3725,26175.0,0.8539,12294.0,0.175,1229.0,738.0,0.0105
bear,2035,regenerative_gmp,RoW,0.0,62.457,0.0,0.0,0.0,0.0,0.0,0.8539,0.0,0.0,0.0,0.0,0.0
base,2025,academic_ruo,US,1061.61,48.24,138.0094,6657574.0,4061120.0,84.1857,4061120.0,0.0,0.0,0.0,0.0,0.0,0.0
base,2025,academic_ruo,EU,1170.59,48.24,152.1769,7341015.0,4478019.0,92.8279,4478019.0,0.0,0.0,0.0,0.0,0.0,0.0
base,2025,academic_ruo,China,1516.59,21.298,197.1563,4199027.0,2561407.0,120.2653,2561407.0,0.0,0.0,0.0,0.0,0.0,0.0
base,2025,academic_ruo,Japan,244.64,45.828,31.8026,1457450.0,889044.0,19.3996,889044.0,0.0,0.0,0.0,0.0,0.0,0.0
base,2025,academic_ruo,Korea,219.49,43.416,28.5332,1238796.0,755666.0,17.4052,755666.0,0.0,0.0,0.0,0.0,0.0,0.0
base,2025,academic_ruo,RoW,887.09,38.592,115.3216,4450490.0,2714799.0,70.3462,2714799.0,0.0,0.0,0.0,0.0,0.0,0.0
base,2025,pharma_preclinical_nam,US,343.98,41.004,113.5127,4654474.0,2559961.0,62.432,2559961.0,0.0,0.0,0.0,0.0,0.0,0.0
base,2025,pharma_preclinical_nam,EU,191.1,41.004,63.0626,2585819.0,1422201.0,34.6844,1422201.0,0.0,0.0,0.0,0.0,0.0,0.0
base,2025,pharma_preclinical_nam,China,114.66,18.103,37.8376,684983.0,376741.0,20.8107,376741.0,0.0,0.0,0.0,0.0,0.0,0.0
base,2025,pharma_preclinical_nam,Japan,53.51,38.954,17.6575,687828.0,378305.0,9.7116,378305.0,0.0,0.0,0.0,0.0,0.0,0.0
base,2025,pharma_preclinical_nam,Korea,22.93,36.904,7.5675,279268.0,153598.0,4.1621,153598.0,0.0,0.0,0.0,0.0,0.0,0.0
base,2025,pharma_preclinical_nam,RoW,38.22,32.803,12.6125,413731.0,227552.0,6.9369,227552.0,0.0,0.0,0.0,0.0,0.0,0.0
